pd,w,pb,P.I,O,k,n,D60,Ya,Suction
1.6270380970704896,19.37404757323776,33.13105186637325,10.719841422540794,0.2618777799155711,1.4390079288729602e-10,0.31528396828450816,0.059987777991557106,36.59238058590209,744.428543942657
1.8048625327232186,12.973110569330098,25.085076530040674,20.591665674152214,0.2660292192401744,8.683443495137339e-11,0.29183762794508966,0.10716064627009216,30.0,683.7627945089682
1.5683841699490024,18.048777340133018,29.847327851313718,18.308243275011158,0.3284877734013302,2.262743185296467e-09,0.373704311573171,0.10212200787760567,28.32316601019953,100.0
1.599833139762549,18.681645373880365,31.50952899779199,14.281761516351102,0.26606156922863455,1.2554599171284518e-09,0.34211162729987,0.08240046456988295,35.25546522252276,694.9941928764631
1.856278287014716,13.02095567202173,26.01273105882236,23.699161533689544,0.30762028549754733,1.0216426507000868e-10,0.28696898572512264,0.12798407213297117,27.0930428246321,32.17099924141566
1.6565275460617466,17.108347236295202,29.849532542029394,22.021535887838866,0.2968250417088856,4.2609956604561723e-10,0.3536487478235695,0.09608347236295203,56.95826381852399,717.3622696912669
1.6133418045929648,18.16518419623119,30.904447196643268,21.66518419623119,0.28832147356984955,2.7392757073015247e-10,0.36898856379949774,0.08997458622110614,51.34053390401993,666.4548851758846
1.7476762111450885,16.94647577709823,31.20566630496095,22.01037077226561,0.30435682815267845,6.132484220889525e-11,0.31885480918828146,0.09589207038169617,48.033223264620695,611.6189442745574
1.6271407409001917,17.414370363992326,29.73795554814108,15.059841987214323,0.32008661721591813,4.5131988149041075e-10,0.3338287407279847,0.06417125927201535,51.5423210280486,305.70864240051156
1.5977441689228908,17.978680743574238,30.341198953305117,21.929846958996066,0.3260123905434533,1.6166559941931634e-09,0.3760728864822498,0.09451166215421827,27.77441689228909,100.0
1.8247520539041229,15.442830841061364,29.909228544826796,22.77547461434995,0.32140847272294343,4.487251072753846e-11,0.29516591110581974,0.12179441751883988,33.690705715407496,150.4958921917547
1.6152611470040075,17.82929927429872,30.401579484950087,21.329299274298723,0.2856343941943898,2.5751719311573754e-10,0.36639745154459014,0.0842165589879781,52.97197495340621,618.4713248998174
1.659997602833452,16.277884318513244,28.432347008058642,18.010961954081456,0.3052231944064333,4.598224872423017e-10,0.3335558884953539,0.06733317352223014,61.99952056669039,611.1177699070778
1.603983233168401,17.796378878937816,30.148692666549604,9.832304796140853,0.2882256506795305,1.5732749853874168e-10,0.3199414914761675,0.060607207164771526,64.0,536.2112106218268
1.6585770663577344,18.17075203707187,31.794705121965542,10.011466821132803,0.29525301512514046,1.438304489052511e-10,0.3583082654309376,0.065,37.114668211328016,928.8533178867199
1.7549583275929113,16.236607265866184,30.225402495432796,11.088690886220618,0.28434106921440866,7.843031448681437e-11,0.26239107610291507,0.06050416724070887,85.66546946598186,857.7381772441238
1.6984562230428626,14.615783271785304,26.52058735376368,20.770160967499038,0.2906981546528511,4.5054482146980295e-10,0.33016128773999237,0.07463133087141215,66.91244608572524,500.0
1.563836815759278,20.902800667431627,34.238199088012195,20.341411615283185,0.3342350647507322,1.8716600206706518e-10,0.38085138317480444,0.06987210614135742,39.82094859790037,525.5787717285187
1.6695463250942846,16.104536749057154,28.554773162547143,20.619978447152036,0.2841689010753306,2.726974010222001e-10,0.34450095760371313,0.10735037103761674,30.0,674.2279150952559
1.7507648760966905,15.938809912264762,29.622084537475015,14.3,0.3074079255040233,1.0395007629999817e-10,0.28169404956132377,0.065,32.152975219338096,401.41653070733355
1.634008813314837,18.32748882773947,31.45111873076312,16.408546425519877,0.32001585774202673,2.565025633309179e-10,0.3385585898696261,0.06670044066574185,45.583260926489594,236.03525325934694
1.6338496333764798,19.254463211101385,32.83763645004302,20.5,0.3121667092284997,1.3835593551132036e-10,0.3537958268011193,0.07,40.0,500.0
1.7550179146589295,13.343234953555775,24.7938891101305,18.794847272859435,0.2531832452685042,1.273754195171739e-10,0.30349820853410703,0.10450537439767887,42.03912875665164,822.9539888727699
1.5782806684823427,19.159735095322993,31.838564987377765,14.3,0.3398008830155901,7.999137785358269e-11,0.3532307158950043,0.065,31.371050136175704,100.0
1.7302101544686614,16.737220621766372,30.576455796117372,20.5,0.28550170110113937,1.376716164749177e-10,0.3156230567682334,0.07,36.7783041126781,382.8474222792036
1.575506564336254,20.834803069912383,34.36008917376178,9.3,0.33494054988607624,2.398827840088632e-10,0.3294097101570921,0.058,58.97795395131425,1000.0
1.6682341788167683,18.6188480660311,32.62938212688208,12.41851464834797,0.3302275104631057,9.793897755549231e-11,0.3029067076755915,0.061341265694658545,35.67063284732927,211.37552315528464
1.5488818367340484,21.939889067074297,35.49707224491475,13.982791545212558,0.34263759037925307,2.351712953358459e-10,0.36179778134148594,0.06455590816329758,73.80650145744931,563.4416909574886
1.6749091161418574,16.218180736777537,28.82472596062341,23.745455807092874,0.3127454458942203,3.914454597722419e-10,0.3565090883858142,0.12563638526444926,29.927273087740822,470.9092350963284
1.7369527049672657,16.156655326145703,29.760591461093746,22.734412381824768,0.31891418850982034,2.7148412133941788e-11,0.3283476352483633,0.12151925822872266,40.87128276473047,152.18918013093753
1.6527853049929289,15.205028650494981,26.768026561705703,15.564799446535137,0.25656027417963045,8.60080731727749e-10,0.32671825631966245,0.08868473198302924,28.721469500707116,696.6475663366797
1.6280760159847418,19.089785920712043,32.70248421521275,20.14085631715183,0.28269951921347797,1.596473829698923e-10,0.3552304063938968,0.06961520319694839,29.871734398982795,971.1402397711291
1.5441132942456393,18.822589582757466,30.626352570201913,9.3,0.30783075129524495,1.2489438260225565e-09,0.34295144532329747,0.058,43.65341014437277,600.8092446117086
1.7050301249605082,17.50664143862552,31.270102276176857,18.906038939415357,0.29124548125592375,2.225775531871997e-10,0.321881322524485,0.09586520938783487,36.84909625118476,737.4246875987296
1.6959113668744143,15.8776073261566,28.245069134179218,24.0,0.27164195161095256,5.231343770704311e-10,0.3500156599206782,0.13,32.6197933295561,410.54650084987645
1.7694255792314888,16.511488415370223,30.889511900063756,15.539685819306317,0.3237553157691794,5.302873690065093e-11,0.2800649000385592,0.08856172646190849,31.028721038425562,100.0
1.6477512447390688,16.464908719134954,28.773248658984517,15.027097534367748,0.23834759350446694,1.0058452515650864e-10,0.32719767648707154,0.06987230306535087,30.29983403479082,932.5373421720649
1.717324701781328,16.48420715724813,29.894843613482777,21.598365580927606,0.32120830666154765,8.909246288973948e-11,0.330797141402027,0.11823689264127807,34.50987052671992,100.0
1.5265887848116093,22.407757012637468,35.73001495291365,9.3,0.3583102805054988,4.3866635644745233e-10,0.3502327103791241,0.058,32.94579443014251,881.4018733910328
1.6356787768745704,17.69598471093213,30.5975526038896,12.704971237560159,0.2997686421408506,1.1927946213402209e-09,0.3673441681797466,0.06652007644533936,29.087954132796387,726.3862398389159
1.6524884247393898,15.766975340282936,27.691410141524557,11.631172618019459,0.2818732637109085,5.053663399824083e-10,0.30741165072040233,0.060497684947877994,38.32561649292664,183.2561649292664
1.8365254652406469,13.88603609880303,27.320815726610512,20.5,0.25543018049401517,4.6581212391135484e-11,0.27437326850012533,0.07,49.669091927680654,508.2727018079837
1.6472796344444287,17.32926485069508,30.02423635861181,20.9938164145819,0.3214296165208383,4.0943278917500803e-10,0.35538649314583304,0.11527583549999298,30.81800913888928,602.2511423611599
1.7115725263705617,17.441790237840248,31.49205088758159,16.26716095136099,0.294,6.978121998959328e-11,0.30296265832440866,0.06546481530502964,83.27453495362407,811.0339710429013
1.712497117013502,17.760059966119165,31.804800106305336,15.914830480393906,0.32075005765972997,9.270210960384341e-11,0.3064003228944878,0.09039916969988854,50.65049587367769,595.0103787513934
1.6148400785621402,15.919332023964332,27.272565815576815,22.98383104193758,0.30603198428757195,2.552179199002508e-09,0.3755476228028052,0.11257996071892998,38.774695472784686,216.13359520713357
1.6161457581297831,20.144064530495854,33.91725387167376,14.3,0.3387661529776706,1.6754336098129136e-10,0.33616096795743783,0.065,54.770848374043375,347.70848374043373
1.837704068447022,12.868148669210033,25.487072669299565,20.910420913373063,0.28438555513912245,1.726396178523819e-10,0.2803112205341066,0.10929663498652054,31.14067300269589,498.2145626125355
1.7236839547043865,17.527373742148765,31.610372867237764,16.572616536617915,0.32052632090591227,8.839651951337579e-11,0.30514739707310873,0.09362097895486327,48.72635979084555,554.7377630642093
1.6614995101280536,16.021819963170714,28.274826558738468,12.173116353476242,0.28684075322256253,4.2091176902784443e-10,0.30727715248597676,0.07207240662927139,30.97725046036607,100.0
1.7288300306576834,16.68347306763341,30.548082444722915,18.919308955773694,0.24362118896323398,7.537338657566484e-11,0.3095524644184366,0.06830640245261468,39.09286073951455,1358.8668710512225
1.6607460159050274,17.980935149093742,31.52081081310957,24.0,0.29516578131222826,1.532793183293366e-10,0.36370988270360044,0.13,30.04144532805708,496.68437375543374
1.6983999477235496,16.73332897696248,30.136071703727346,20.249316430614417,0.2634267677344705,1.8052333443311067e-10,0.3318532740866897,0.10486655340102444,49.693268859044686,958.664227098988
1.550441912493473,18.42137725964049,30.103103544625935,9.3,0.30132682682777656,1.3136931167229123e-09,0.3513586822107853,0.05910071836503316,35.89928163496684,578.6227403595113
1.6523900658987607,17.95533965634591,31.098677418865236,21.809751647469014,0.27953455071753236,5.456940983552696e-10,0.36679240315333517,0.13,51.22644269259157,1125.785243580281
1.5709829923681435,18.17221099214133,30.08289879052424,19.102363817062255,0.332832228243539,2.820010390220343e-09,0.3731965984736287,0.06887287404601795,36.693283204245645,190.17007631856413
1.7085868355574132,17.235800165878864,31.15212866591595,14.358410796960255,0.26765005564358996,1.179754926035565e-10,0.2997913720878486,0.06504710548141956,33.06594767398738,1490.5789037160878
1.6658654999583578,14.399668337358744,25.631448522522945,22.98704748979767,0.22617144167846526,1.2394461575220053e-09,0.35689912496876836,0.12503859995002942,27.8958083423558,1465.5458329863154
1.619441838801666,17.864806129338888,30.553084744173866,9.3,0.2890279080599167,1.5805023450785008e-10,0.33358137910124935,0.060268214526861014,52.98295801238939,662.0153233472149
1.579723529415805,20.16758823528065,33.438280000064104,12.6794117640325,0.297316470593353,5.705923528545794e-10,0.34400764705384046,0.0627311764696455,57.834117649483005,1000.0
1.6718613721494817,16.6581051971982,29.338911538086478,15.551090228041478,0.30141811226171,2.8078927233652904e-10,0.31527837005611425,0.06469759667290159,42.69787526167091,276.7467775699472
1.699356506158631,17.98173954285976,32.211845561170435,9.613043936510845,0.32912695817143905,7.408210347185083e-11,0.27794783479370605,0.05843826151111518,36.25391634287808,125.04351492086757
1.62,17.258801152349797,29.57925786680667,21.103869355482857,0.2812429433203649,3.07407869220862e-10,0.3632781479297641,0.08035204609399184,53.0317156639698,430.9863593733878
1.6041230139636062,18.62460279272127,31.485123158797045,9.3,0.2702095329746895,1.5617174771202642e-10,0.3173507944145575,0.058,54.10476648734476,706.1506981803175
1.6065077556413057,20.57201185570154,34.56535674620035,9.3,0.32039256380642245,1.715122489697323e-10,0.316401231680533,0.058,60.51642351541622,564.644162707526
1.6893116184713906,17.780744509552328,31.70715480452013,11.255439878992004,0.295926508662437,1.0624447864960564e-10,0.290853017324874,0.06757766471343023,117.3628035031129,1313.7676305721902
1.7656111755743482,14.980558778717402,28.233878907059893,14.587892976427089,0.27889173435306547,3.2751292598085406e-10,0.2747345755683582,0.08389988396617348,98.81257252114158,500.0
1.7975148545827264,14.333841342547338,27.518427728393156,13.223327426530723,0.28138930470043694,8126892526.385069,0.2542603982079085,0.06220356509985435,86.62593557598316,359.88116333818846
1.5661625359006517,21.853724497390875,35.79016705456899,9.3,0.336148979895635,2.1863630039237616e-10,0.33361173492172624,0.058,26.61399425589572,169.07435378826816
1.5241611247578533,22.441744253390056,35.72632490963194,9.3,0.35966977013560225,4.5216414634633636e-10,0.35125232760170166,0.058,33.334220038743496,925.0997543586429
1.67,17.188483636464056,30.374767672894976,16.80737412239504,0.2895111805517146,4.3463966001439956e-10,0.32737365581292593,0.08180199154182242,27.7415078224335,461.8890485930983
1.7011601993923575,17.0591954424604,30.628595584883513,21.148186184958092,0.28970797436383977,1.3046828406758645e-10,0.3343058561526564,0.1108899074249769,31.1760056969245,500.0
1.8110411342953552,14.36876597113935,27.596935619085357,21.738566679356875,0.3158592233179834,9.843267755701465e-11,0.2956260858622469,0.11484606537713371,39.35628515402945,139.5746041961102
1.7104777943104021,17.28090927790794,31.162998942679295,11.433445601728158,0.28576152385127945,1.0533258253844295e-10,0.2827141654267198,0.06028583457328017,114.76110284479888,1309.513785559986
1.5806482352426547,20.306482352426546,33.68011435102676,17.74292939512503,0.29280870584461344,6.402180006707333e-10,0.36700317641740987,0.08807117635908526,47.74070590293811,1000.0
1.6459004599094242,15.478279677233825,27.109220435669585,20.97827967723383,0.29459004599094246,3.7606251987621087e-10,0.35223619142692814,0.0781990801811513,27.09321069082017,100.0
1.7942231572561034,14.200547374009096,27.22742231572561,18.726147343674,0.2675886317545716,1.2395115900037122e-10,0.28387200015167546,0.06856947366425323,43.41957885556484,385.55789314025816
1.67,18.34871504727485,32.312354128948996,15.810166465520329,0.30761564574526357,1.1423044457839641e-10,0.32184580567298193,0.06621787618187124,36.76870850947287,319.21771273682185
1.804611798204932,13.210455655281567,25.553223857213055,18.751034987450858,0.27746428804288564,16655485759.493528,0.2795388201795068,0.06858954434471844,32.871635475774745,100.0
1.6659180559791325,14.24491664125205,25.38553579851531,23.714263918539277,0.22940849954253692,1.2299523148996625e-09,0.36,0.125101667174959,29.449166412520505,1418.3611195826497
1.5250769730206302,22.2937479710369,35.492805457326796,9.766446896270395,0.36038171484967413,4.726726664618239e-10,0.3530951932441368,0.06028463785928357,33.87307567448424,984.1344593105307
1.7489867216568813,16.530398350293556,30.659248807997404,20.21628206392681,0.23833054018917266,6.153293154615135e-11,0.30708804949119334,0.06969601649706444,34.97466804142204,1464.5352579908508
